sk_produto,id_produto_original,valor_produto,data_inicio_validade,data_fim_validade,flag_ativo
442,P033,1131.72,2025-01-04,2025-01-04 00:00:00,False
443,P015,713.5,2025-01-04,2025-01-04 00:00:00,False
444,P043,1822.12,2025-01-04,2025-01-04 00:00:00,False
445,P038,3981.16,2025-01-04,2025-01-04 00:00:00,False
446,P013,492.63,2025-01-04,2025-01-04 00:00:00,False
447,P015,530.48,2025-01-04,2025-01-04 00:00:00,False
448,P050,1727.1,2025-01-04,2025-01-04 00:00:00,False
449,P042,2276.81,2025-01-04,2025-01-05 00:00:00,False
450,P034,2684.42,2025-01-04,2025-01-04 00:00:00,False
451,P047,3121.44,2025-01-04,2025-01-04 00:00:00,False
452,P036,3103.48,2025-01-04,2025-01-04 00:00:00,False
453,P038,2695.64,2025-01-04,2025-01-04 00:00:00,False
454,P050,1786.65,2025-01-04,2025-01-04 00:00:00,False
455,P018,2948.24,2025-01-04,2025-01-04 00:00:00,False
456,P015,637.96,2025-01-04,2025-01-04 00:00:00,False
457,P018,2616.24,2025-01-04,2025-01-04 00:00:00,False
458,P010,2019.01,2025-01-04,2025-01-04 00:00:00,False
459,P050,2558.47,2025-01-04,2025-01-05 00:00:00,False
460,P033,315.21,2025-01-04,2025-01-04 00:00:00,False
461,P032,246.6,2025-01-04,2025-01-04 00:00:00,False
462,P021,335.59,2025-01-04,2025-01-04 00:00:00,False
463,P043,2052.31,2025-01-04,2025-01-04 00:00:00,False
464,P043,194.71,2025-01-04,2025-01-04 00:00:00,False
465,P004,451.32,2025-01-04,2025-01-04 00:00:00,False
466,P033,223.05,2025-01-04,2025-01-04 00:00:00,False
467,P043,2634.04,2025-01-04,2025-01-04 00:00:00,False
468,P041,258.65,2025-01-04,2025-01-04 00:00:00,False
469,P047,397.65,2025-01-04,2025-01-04 00:00:00,False
470,P049,730.51,2025-01-04,2025-01-04 00:00:00,False
471,P043,2156.38,2025-01-04,2025-01-04 00:00:00,False
472,P019,556.84,2025-01-04,2025-01-04 00:00:00,False
473,P018,486.36,2025-01-04,2025-01-04 00:00:00,False
474,P034,1396.27,2025-01-04,2025-01-04 00:00:00,False
475,P020,25.36,2025-01-04,2025-01-04 00:00:00,False
476,P018,385.52,2025-01-04,2025-01-04 00:00:00,False
477,P033,1374.85,2025-01-04,2025-01-06 00:00:00,False
478,P016,4422.75,2025-01-04,2025-01-04 00:00:00,False
479,P047,237.53,2025-01-04,2025-01-04 00:00:00,False
480,P015,35.85,2025-01-04,2025-01-04 00:00:00,False
481,P038,2742.69,2025-01-04,2025-01-04 00:00:00,False
482,P014,2875.24,2025-01-04,2025-01-04 00:00:00,False
483,P011,2984.41,2025-01-04,2025-01-04 00:00:00,False
484,P036,460.54,2025-01-04,2025-01-04 00:00:00,False
485,P011,331.3,2025-01-04,2025-01-04 00:00:00,False
486,P028,360.64,2025-01-04,2025-01-05 00:00:00,False
487,P044,1188.97,2025-01-04,2025-01-04 00:00:00,False
488,P049,355.99,2025-01-04,2025-01-04 00:00:00,False
489,P011,4015.46,2025-01-04,2025-01-04 00:00:00,False
490,P013,4022.71,2025-01-04,2025-01-04 00:00:00,False
491,P016,1921.69,2025-01-04,2025-01-04 00:00:00,False
492,P030,534.84,2025-01-04,2025-01-04 00:00:00,False
493,P036,252.15,2025-01-04,2025-01-04 00:00:00,False
494,P023,2764.69,2025-01-04,2025-01-05 00:00:00,False
495,P001,1575.74,2025-01-04,2025-01-04 00:00:00,False
496,P038,375.26,2025-01-04,2025-01-04 00:00:00,False
497,P049,3214.79,2025-01-04,2025-01-04 00:00:00,False
498,P010,486.49,2025-01-04,2025-01-05 00:00:00,False
499,P043,3405.46,2025-01-04,2025-01-05 00:00:00,False
500,P009,1676.53,2025-01-04,2025-01-04 00:00:00,False
501,P039,2522.67,2025-01-04,2025-01-04 00:00:00,False
502,P035,229.46,2025-01-04,2025-01-04 00:00:00,False
503,P008,137.89,2025-01-04,2025-01-04 00:00:00,False
504,P047,27.3,2025-01-04,2025-01-04 00:00:00,False
505,P009,229.73,2025-01-04,2025-01-05 00:00:00,False
506,P047,2057.97,2025-01-04,2025-01-05 00:00:00,False
507,P035,1901.13,2025-01-04,2025-01-05 00:00:00,False
508,P036,2923.14,2025-01-04,2025-01-04 00:00:00,False
509,P016,1907.86,2025-01-04,2025-01-04 00:00:00,False
510,P002,297.64,2025-01-04,2025-01-04 00:00:00,False
511,P032,2535.21,2025-01-04,2025-01-05 00:00:00,False
512,P002,46.86,2025-01-04,2025-01-05 00:00:00,False
513,P011,48.97,2025-01-04,2025-01-04 00:00:00,False
514,P036,39.13,2025-01-04,2025-01-05 00:00:00,False
515,P044,1529.97,2025-01-04,2025-01-04 00:00:00,False
516,P016,437.19,2025-01-04,2025-01-04 00:00:00,False
517,P022,3037.76,2025-01-04,2025-01-04 00:00:00,False
518,P019,3112.55,2025-01-04,2025-01-04 00:00:00,False
519,P018,418.15,2025-01-04,2025-01-05 00:00:00,False
520,P046,240.41,2025-01-04,2025-01-04 00:00:00,False
521,P045,212.32,2025-01-04,2025-01-04 00:00:00,False
522,P015,454.93,2025-01-04,2025-01-06 00:00:00,False
523,P001,206.37,2025-01-04,2025-01-05 00:00:00,False
524,P004,340.94,2025-01-04,2025-01-06 00:00:00,False
525,P016,163.97,2025-01-04,2025-01-04 00:00:00,False
526,P021,317.37,2025-01-04,2025-01-04 00:00:00,False
527,P026,1985.86,2025-01-04,2025-01-04 00:00:00,False
528,P041,4610.09,2025-01-04,2025-01-04 00:00:00,False
529,P027,2064.85,2025-01-04,2025-01-05 00:00:00,False
530,P034,278.14,2025-01-04,2025-01-05 00:00:00,False
531,P005,345.3,2025-01-04,2025-01-05 00:00:00,False
532,P019,326.73,2025-01-04,2025-01-04 00:00:00,False
533,P041,167.39,2025-01-04,2025-01-04 00:00:00,False
534,P022,332.27,2025-01-04,2025-01-05 00:00:00,False
535,P046,2873.59,2025-01-04,2025-01-04 00:00:00,False
536,P037,449.79,2025-01-04,2025-01-04 00:00:00,False
537,P037,5742.8,2025-01-04,2025-01-05 00:00:00,False
538,P048,1661.98,2025-01-04,2025-01-05 00:00:00,False
539,P011,5145.06,2025-01-04,2025-01-05 00:00:00,False
540,P044,959.49,2025-01-04,2025-01-05 00:00:00,False
541,P017,1439.9,2025-01-04,2025-01-04 00:00:00,False
542,P019,2451.45,2025-01-04,2025-01-05 00:00:00,False
543,P049,519.78,2025-01-04,2025-01-05 00:00:00,False
544,P013,524.24,2025-01-04,2025-01-05 00:00:00,False
545,P026,2427.26,2025-01-04,2025-01-04 00:00:00,False
546,P021,4746.79,2025-01-04,2025-01-05 00:00:00,False
547,P016,441.68,2025-01-04,2025-01-05 00:00:00,False
548,P008,1226.81,2025-01-04,2025-01-05 00:00:00,False
549,P039,350.74,2025-01-04,2025-01-05 00:00:00,False
550,P030,359.6,2025-01-04,2025-01-05 00:00:00,False
551,P038,331.19,2025-01-04,2025-01-06 00:00:00,False
552,P026,1630.42,2025-01-04,2025-01-04 00:00:00,False
553,P026,2901.97,2025-01-04,2025-01-05 00:00:00,False
554,P041,408.47,2025-01-04,2025-01-05 00:00:00,False
555,P020,308.27,2025-01-04,2025-01-05 00:00:00,False
556,P017,329.41,2025-01-04,2025-01-05 00:00:00,False
557,P024,1869.91,2025-01-04,2025-01-04 00:00:00,False
558,P045,2374.76,2025-01-04,2025-01-05 00:00:00,False
559,P014,167.84,2025-01-04,2025-01-05 00:00:00,False
560,P046,3958.88,2025-01-04,2025-01-05 00:00:00,False
561,P024,4006.05,2025-01-04,2025-01-05 00:00:00,False
562,P046,328.94,2025-01-05,2025-01-05 00:00:00,False
563,P031,1860.3,2025-01-05,2025-01-05 00:00:00,False
564,P026,1824.44,2025-01-05,2025-01-05 00:00:00,False
565,P046,517.67,2025-01-05,2025-01-05 00:00:00,False
566,P023,1739.4,2025-01-05,2025-01-05 00:00:00,False
567,P035,1428.97,2025-01-05,2025-01-05 00:00:00,False
568,P041,3163.62,2025-01-05,2025-01-05 00:00:00,False
569,P016,1479.07,2025-01-05,2025-01-05 00:00:00,False
570,P019,435.04,2025-01-05,2025-01-05 00:00:00,False
571,P021,3561.42,2025-01-05,2025-01-05 00:00:00,False
572,P006,3095.76,2025-01-05,2025-01-05 00:00:00,False
573,P025,2128.73,2025-01-05,2025-01-05 00:00:00,False
574,P021,4757.59,2025-01-05,2025-01-05 00:00:00,False
575,P011,3482.57,2025-01-05,2025-01-05 00:00:00,False
576,P017,1915.14,2025-01-05,2025-01-06 00:00:00,False
577,P045,3401.36,2025-01-05,2025-01-05 00:00:00,False
578,P030,2819.39,2025-01-05,2025-01-05 00:00:00,False
579,P016,2144.98,2025-01-05,2025-01-05 00:00:00,False
580,P026,3362.2,2025-01-05,2025-01-05 00:00:00,False
581,P049,4283.78,2025-01-05,2025-01-05 00:00:00,False
582,P037,419.49,2025-01-05,2025-01-05 00:00:00,False
583,P026,2044.6,2025-01-05,2025-01-05 00:00:00,False
584,P002,363.23,2025-01-05,2025-01-05 00:00:00,False
585,P031,2058.04,2025-01-05,2025-01-05 00:00:00,False
586,P005,313.33,2025-01-05,2025-01-05 00:00:00,False
587,P032,1638.17,2025-01-05,2025-01-05 00:00:00,False
588,P043,133.4,2025-01-05,2025-01-05 00:00:00,False
589,P001,94.51,2025-01-05,2025-01-05 00:00:00,False
590,P046,54.08,2025-01-05,2025-01-05 00:00:00,False
591,P048,302.09,2025-01-05,2025-01-05 00:00:00,False
592,P006,1088.85,2025-01-05,2025-01-05 00:00:00,False
593,P013,409.31,2025-01-05,2025-01-05 00:00:00,False
594,P013,2701.22,2025-01-05,2025-01-06 00:00:00,False
595,P001,2314.06,2025-01-05,2025-01-06 00:00:00,False
596,P046,599.84,2025-01-05,2025-01-05 00:00:00,False
597,P047,442.08,2025-01-05,2025-01-05 00:00:00,False
598,P016,2446.64,2025-01-05,2025-01-05 00:00:00,False
599,P040,3086.82,2025-01-05,2025-01-05 00:00:00,False
600,P016,1671.26,2025-01-05,2025-01-05 00:00:00,False
601,P030,514.28,2025-01-05,2025-01-05 00:00:00,False
602,P021,320.33,2025-01-05,2025-01-05 00:00:00,False
603,P002,4114.94,2025-01-05,2025-01-06 00:00:00,False
604,P020,2437.6,2025-01-05,2025-01-05 00:00:00,False
605,P040,2875.28,2025-01-05,2025-01-05 00:00:00,False
606,P027,199.06,2025-01-05,2025-01-05 00:00:00,False
607,P007,2746.8,2025-01-05,2025-01-05 00:00:00,False
608,P008,1373.21,2025-01-05,2025-01-05 00:00:00,False
609,P006,1267.63,2025-01-05,2025-01-05 00:00:00,False
610,P048,3119.7,2025-01-05,2025-01-05 00:00:00,False
611,P039,1998.31,2025-01-05,2025-01-05 00:00:00,False
612,P026,2762.05,2025-01-05,2025-01-05 00:00:00,False
613,P043,2578.62,2025-01-05,2025-01-05 00:00:00,False
614,P008,285.03,2025-01-05,2025-01-05 00:00:00,False
615,P014,4914.49,2025-01-05,2025-01-05 00:00:00,False
616,P016,211.21,2025-01-05,2025-01-06 00:00:00,False
617,P009,1122.6,2025-01-05,2025-01-06 00:00:00,False
618,P026,2783.12,2025-01-05,2025-01-05 00:00:00,False
619,P027,1847.65,2025-01-05,2025-01-06 00:00:00,False
620,P012,375.3,2025-01-05,2025-01-05 00:00:00,False
621,P020,117.91,2025-01-05,2025-01-05 00:00:00,False
622,P024,4058.95,2025-01-05,2025-01-05 00:00:00,False
623,P049,581.12,2025-01-05,2025-01-05 00:00:00,False
624,P047,1550.94,2025-01-05,2025-01-06 00:00:00,False
625,P003,102.98,2025-01-05,2025-01-06 00:00:00,False
626,P042,1162.53,2025-01-05,2025-01-06 00:00:00,False
627,P045,1497.6707712,2025-01-05,2025-01-06 00:00:00,False
628,P036,462.38,2025-01-05,2025-01-05 00:00:00,False
629,P036,2147.12,2025-01-05,2025-01-06 00:00:00,False
630,P024,2696.78,2025-01-05,2025-01-06 00:00:00,False
631,P039,4116.19,2025-01-05,2025-01-05 00:00:00,False
632,P039,331.45,2025-01-05,2025-01-08 00:00:00,False
633,P050,299.15,2025-01-05,2025-01-05 00:00:00,False
634,P035,1693.92,2025-01-05,2025-01-05 00:00:00,False
635,P025,344.14,2025-01-05,2025-01-06 00:00:00,False
636,P035,254.66,2025-01-05,2025-01-05 00:00:00,False
637,P032,1259.0,2025-01-05,2025-01-05 00:00:00,False
638,P011,248.37,2025-01-05,2025-01-06 00:00:00,False
639,P020,360.07,2025-01-05,2025-01-06 00:00:00,False
640,P041,3181.55,2025-01-05,2025-01-05 00:00:00,False
641,P044,2471.35,2025-01-05,2025-01-05 00:00:00,False
642,P006,1707.68,2025-01-05,2025-01-05 00:00:00,False
643,P031,1574.82,2025-01-05,2025-01-05 00:00:00,False
644,P044,2472.2,2025-01-05,2025-01-05 00:00:00,False
645,P019,370.05,2025-01-05,2025-01-06 00:00:00,False
646,P028,349.58,2025-01-05,2025-01-05 00:00:00,False
647,P046,328.94,2025-01-05,2025-01-05 00:00:00,False
648,P030,523.16,2025-01-05,2025-01-06 00:00:00,False
649,P010,261.81,2025-01-05,2025-01-05 00:00:00,False
650,P043,1592.4,2025-01-05,2025-01-06 00:00:00,False
651,P048,2584.91,2025-01-05,2025-01-05 00:00:00,False
652,P049,707.49,2025-01-05,2025-01-05 00:00:00,False
653,P012,4217.75,2025-01-05,2025-01-05 00:00:00,False
654,P048,1282.86,2025-01-05,2025-01-05 00:00:00,False
655,P050,2236.88,2025-01-05,2025-01-07 00:00:00,False
656,P032,1969.86,2025-01-05,2025-01-05 00:00:00,False
657,P008,111.58,2025-01-05,2025-01-06 00:00:00,False
658,P005,357.59,2025-01-05,2025-01-07 00:00:00,False
659,P021,405.14,2025-01-05,2025-01-06 00:00:00,False
660,P014,2573.45,2025-01-05,2025-01-06 00:00:00,False
661,P010,3903.34,2025-01-05,2025-01-06 00:00:00,False
662,P006,2567.91,2025-01-05,2025-01-06 00:00:00,False
663,P046,4147.38,2025-01-05,2025-01-06 00:00:00,False
664,P032,3199.2,2025-01-05,2025-01-05 00:00:00,False
665,P007,354.99,2025-01-05,2025-01-06 00:00:00,False
666,P044,1514.75,2025-01-05,2025-01-06 00:00:00,False
667,P018,2562.12,2025-01-05,2025-01-06 00:00:00,False
668,P026,238.92,2025-01-05,2025-01-05 00:00:00,False
669,P012,430.98,2025-01-05,2025-01-06 00:00:00,False
670,P032,2995.42,2025-01-05,2025-01-06 00:00:00,False
671,P022,2245.99,2025-01-05,2025-01-06 00:00:00,False
672,P048,1870.17,2025-01-05,2025-01-07 00:00:00,False
673,P028,435.05,2025-01-05,2025-01-06 00:00:00,False
674,P037,373.38,2025-01-05,2025-01-06 00:00:00,False
675,P041,325.07,2025-01-05,2025-01-06 00:00:00,False
676,P034,35.21,2025-01-05,2025-01-06 00:00:00,False
677,P023,194.13,2025-01-05,2025-01-06 00:00:00,False
678,P031,1399.25,2025-01-05,2025-01-06 00:00:00,False
679,P040,2079.64,2025-01-05,2025-01-06 00:00:00,False
680,P035,234.85,2025-01-05,2025-01-06 00:00:00,False
681,P026,1491.74,2025-01-05,2025-01-06 00:00:00,False
682,P049,2179.05,2025-01-05,2025-01-06 00:00:00,False
683,P029,34.25,2025-01-05,2025-01-06 00:00:00,False
684,P026,172.87,2025-01-06,2025-01-06 00:00:00,False
685,P035,3268.67,2025-01-06,2025-01-06 00:00:00,False
686,P004,6204.56,2025-01-06,2025-01-06 00:00:00,False
687,P032,23.94,2025-01-06,2025-01-06 00:00:00,False
688,P045,447.76,2025-01-06,2025-01-06 00:00:00,False
689,P037,408.53,2025-01-06,2025-01-06 00:00:00,False
690,P026,360.55,2025-01-06,2025-01-06 00:00:00,False
691,P037,256.84,2025-01-06,2025-01-06 00:00:00,False
692,P006,25.16,2025-01-06,2025-01-06 00:00:00,False
693,P019,1435.08,2025-01-06,2025-01-06 00:00:00,False
694,P038,3574.71,2025-01-06,2025-01-06 00:00:00,False
695,P035,1464.77,2025-01-06,2025-01-06 00:00:00,False
696,P025,231.41,2025-01-06,2025-01-06 00:00:00,False
697,P013,2893.0,2025-01-06,2025-01-06 00:00:00,False
698,P044,1920.13,2025-01-06,2025-01-06 00:00:00,False
699,P023,3332.98,2025-01-06,2025-01-06 00:00:00,False
700,P042,2921.67,2025-01-06,2025-01-06 00:00:00,False
701,P043,1706.61,2025-01-06,2025-01-06 00:00:00,False
702,P018,4212.52,2025-01-06,2025-01-06 00:00:00,False
703,P022,300.72,2025-01-06,2025-01-06 00:00:00,False
704,P040,2750.36,2025-01-06,2025-01-06 00:00:00,False
705,P004,3717.66,2025-01-06,2025-01-06 00:00:00,False
706,P014,2630.54,2025-01-06,2025-01-06 00:00:00,False
707,P004,569.64,2025-01-06,2025-01-06 00:00:00,False
708,P034,381.64,2025-01-06,2025-01-06 00:00:00,False
709,P032,116.63,2025-01-06,2025-01-06 00:00:00,False
710,P042,144.56,2025-01-06,2025-01-06 00:00:00,False
711,P047,1839.14,2025-01-06,2025-01-06 00:00:00,False
712,P025,314.51,2025-01-06,2025-01-06 00:00:00,False
713,P038,256.42,2025-01-06,2025-01-06 00:00:00,False
714,P045,435.63,2025-01-06,2025-01-06 00:00:00,False
715,P042,1035.79,2025-01-06,2025-01-06 00:00:00,False
716,P045,2281.39,2025-01-06,2025-01-06 00:00:00,False
717,P044,2427.02,2025-01-06,2025-01-08 00:00:00,False
718,P027,1189.18,2025-01-06,2025-01-06 00:00:00,False
719,P035,1368.73,2025-01-06,2025-01-06 00:00:00,False
720,P035,2921.85,2025-01-06,2025-01-06 00:00:00,False
721,P040,2708.8,2025-01-06,2025-01-06 00:00:00,False
722,P015,461.04,2025-01-06,2025-01-06 00:00:00,False
723,P021,238.61,2025-01-06,2025-01-06 00:00:00,False
724,P016,2159.15,2025-01-06,2025-01-06 00:00:00,False
725,P028,310.6,2025-01-06,2025-01-06 00:00:00,False
726,P024,3347.48,2025-01-06,2025-01-07 00:00:00,False
727,P001,283.21,2025-01-06,2025-01-06 00:00:00,False
728,P007,287.08,2025-01-06,2025-01-07 00:00:00,False
729,P014,3347.36,2025-01-06,2025-01-06 00:00:00,False
730,P034,1912.11,2025-01-06,2025-01-06 00:00:00,False
731,P037,3764.03,2025-01-06,2025-01-06 00:00:00,False
732,P047,2430.4,2025-01-06,2025-01-07 00:00:00,False
733,P004,45.11,2025-01-06,2025-01-06 00:00:00,False
734,P011,368.55,2025-01-06,2025-01-07 00:00:00,False
735,P026,321.39,2025-01-06,2025-01-06 00:00:00,False
736,P035,1901.96,2025-01-06,2025-01-06 00:00:00,False
737,P023,371.8,2025-01-06,2025-01-06 00:00:00,False
738,P043,35.75,2025-01-06,2025-01-06 00:00:00,False
739,P001,19.38,2025-01-06,2025-01-06 00:00:00,False
740,P016,1839.51,2025-01-06,2025-01-06 00:00:00,False
741,P006,2155.18,2025-01-06,2025-01-06 00:00:00,False
742,P028,4195.68,2025-01-06,2025-01-06 00:00:00,False
743,P038,297.82,2025-01-06,2025-01-06 00:00:00,False
744,P042,1529.35,2025-01-06,2025-01-06 00:00:00,False
745,P022,1841.15,2025-01-06,2025-01-06 00:00:00,False
746,P045,197.5,2025-01-06,2025-01-06 00:00:00,False
747,P043,251.54,2025-01-06,2025-01-06 00:00:00,False
748,P027,172.41,2025-01-06,2025-01-06 00:00:00,False
749,P041,2497.89,2025-01-06,2025-01-06 00:00:00,False
750,P015,356.97,2025-01-06,2025-01-06 00:00:00,False
751,P013,322.23,2025-01-06,2025-01-06 00:00:00,False
752,P043,1453.92,2025-01-06,2025-01-06 00:00:00,False
753,P030,243.66,2025-01-06,2025-01-06 00:00:00,False
754,P034,228.01,2025-01-06,2025-01-06 00:00:00,False
755,P043,2640.79,2025-01-06,2025-01-06 00:00:00,False
756,P015,370.92,2025-01-06,2025-01-06 00:00:00,False
757,P022,1834.82,2025-01-06,2025-01-06 00:00:00,False
758,P028,4079.76,2025-01-06,2025-01-06 00:00:00,False
759,P049,796.8,2025-01-06,2025-01-06 00:00:00,False
760,P010,516.45,2025-01-06,2025-01-07 00:00:00,False
761,P037,493.09,2025-01-06,2025-01-06 00:00:00,False
762,P035,1378.79,2025-01-06,2025-01-06 00:00:00,False
763,P020,1450.16,2025-01-06,2025-01-06 00:00:00,False
764,P006,910.53,2025-01-06,2025-01-06 00:00:00,False
765,P036,3459.77,2025-01-06,2025-01-06 00:00:00,False
766,P033,2401.95,2025-01-06,2025-01-06 00:00:00,False
767,P035,2299.14,2025-01-06,2025-01-06 00:00:00,False
768,P043,1858.64,2025-01-06,2025-01-07 00:00:00,False
769,P014,267.05,2025-01-06,2025-01-06 00:00:00,False
770,P038,416.97,2025-01-06,2025-01-06 00:00:00,False
771,P026,355.42,2025-01-06,2025-01-07 00:00:00,False
772,P009,1516.99,2025-01-06,2025-01-07 00:00:00,False
773,P021,476.67,2025-01-06,2025-01-07 00:00:00,False
774,P049,541.23,2025-01-06,2025-01-06 00:00:00,False
775,P036,35.81,2025-01-06,2025-01-06 00:00:00,False
776,P036,4099.05,2025-01-06,2025-01-07 00:00:00,False
777,P013,3121.49,2025-01-06,2025-01-06 00:00:00,False
778,P013,463.96,2025-01-06,2025-01-06 00:00:00,False
779,P020,2897.37,2025-01-06,2025-01-06 00:00:00,False
780,P046,4416.25,2025-01-06,2025-01-06 00:00:00,False
781,P018,333.43,2025-01-06,2025-01-07 00:00:00,False
782,P038,2210.67,2025-01-06,2025-01-07 00:00:00,False
783,P031,2599.07,2025-01-06,2025-01-07 00:00:00,False
784,P016,2890.99,2025-01-06,2025-01-07 00:00:00,False
785,P049,408.37,2025-01-06,2025-01-07 00:00:00,False
786,P041,350.33,2025-01-06,2025-01-07 00:00:00,False
787,P025,333.19,2025-01-06,2025-01-07 00:00:00,False
788,P020,216.4,2025-01-06,2025-01-07 00:00:00,False
789,P002,317.23,2025-01-06,2025-01-07 00:00:00,False
790,P023,187.54,2025-01-06,2025-01-06 00:00:00,False
791,P045,2035.16,2025-01-06,2025-01-06 00:00:00,False
792,P035,308.99,2025-01-06,2025-01-06 00:00:00,False
793,P045,1806.55,2025-01-06,2025-01-06 00:00:00,False
794,P045,190.99,2025-01-06,2025-01-06 00:00:00,False
795,P033,1393.8,2025-01-06,2025-01-07 00:00:00,False
796,P029,2970.95,2025-01-06,2025-01-07 00:00:00,False
797,P034,19.01,2025-01-06,2025-01-07 00:00:00,False
798,P014,410.32,2025-01-06,2025-01-06 00:00:00,False
799,P012,370.35,2025-01-06,2025-01-07 00:00:00,False
800,P013,2806.39,2025-01-06,2025-01-07 00:00:00,False
801,P035,2350.32,2025-01-06,2025-01-06 00:00:00,False
802,P008,1233.17,2025-01-06,2025-01-08 00:00:00,False
803,P046,4092.5,2025-01-06,2025-01-07 00:00:00,False
804,P023,472.19,2025-01-06,2025-01-07 00:00:00,False
805,P035,413.6,2025-01-06,2025-01-06 00:00:00,False
806,P042,240.83,2025-01-06,2025-01-07 00:00:00,False
807,P022,1737.71,2025-01-06,2025-01-07 00:00:00,False
808,P027,3044.38,2025-01-06,2025-01-07 00:00:00,False
809,P045,337.43,2025-01-06,2025-01-07 00:00:00,False
810,P040,4031.79,2025-01-06,2025-01-07 00:00:00,False
811,P028,565.0,2025-01-06,2025-01-06 00:00:00,False
812,P015,574.13,2025-01-06,2025-01-07 00:00:00,False
813,P019,3594.56,2025-01-06,2025-01-07 00:00:00,False
814,P028,58.38,2025-01-06,2025-01-07 00:00:00,False
815,P001,1013.38,2025-01-06,2025-01-07 00:00:00,False
816,P032,1785.44,2025-01-06,2025-01-07 00:00:00,False
817,P014,188.27,2025-01-06,2025-01-07 00:00:00,False
818,P035,447.15,2025-01-06,2025-01-06 00:00:00,False
819,P006,1764.45,2025-01-06,2025-01-07 00:00:00,False
820,P030,542.63,2025-01-06,2025-01-07 00:00:00,False
821,P037,263.72,2025-01-06,2025-01-07 00:00:00,False
822,P035,251.43,2025-01-06,2025-01-07 00:00:00,False
823,P017,19.92,2025-01-06,2025-01-07 00:00:00,False
824,P004,68.33,2025-01-06,2025-01-08 00:00:00,False
825,P003,860.99,2025-01-06,2025-01-07 00:00:00,False
826,P026,178.25,2025-01-07,2025-01-07 00:00:00,False
827,P005,3.34,2025-01-07,2025-01-07 00:00:00,False
828,P031,189.83,2025-01-07,2025-01-07 00:00:00,False
829,P005,291.3,2025-01-07,2025-01-07 00:00:00,False
830,P016,1903.33,2025-01-07,2025-01-07 00:00:00,False
831,P026,2791.93,2025-01-07,2025-01-08 00:00:00,False
832,P043,287.57,2025-01-07,2025-01-07 00:00:00,False
833,P048,1705.39,2025-01-07,2025-01-07 00:00:00,False
834,P012,409.95,2025-01-07,2025-01-07 00:00:00,False
835,P013,425.18,2025-01-07,2025-01-07 00:00:00,False
836,P015,4175.57,2025-01-07,2025-01-07 00:00:00,False
837,P041,2096.05,2025-01-07,2025-01-07 00:00:00,False
838,P009,2228.65,2025-01-07,2025-01-07 00:00:00,False
839,P011,4364.15,2025-01-07,2025-01-07 00:00:00,False
840,P014,251.86,2025-01-07,2025-01-07 00:00:00,False
841,P046,394.79,2025-01-07,2025-01-07 00:00:00,False
842,P040,2688.33,2025-01-07,2025-01-07 00:00:00,False
843,P046,472.21,2025-01-07,2025-01-07 00:00:00,False
844,P011,212.33,2025-01-07,2025-01-07 00:00:00,False
